"datestamp","pop.group","displ.num","arrive.to_mun.pcode","arrive.to_mun.name","arrive.to_pro.pcode","arrive.to_pro.name","depart.from_mun.pcode","depart.from_mun.name","depart.from_pro.pcode","depart.from_pro.name","pull.ImproveEconomy","pull.ImproveSecurity","push.WorseEconomy","push.WorseSecurity","pull.ProtectAssets","push.SocialCulturIssues","push.ForcedReturn","push.LackServices","push.Evacuation","push.Other","pull.AvailServices","pull.AccHumanitarian","pull.SocialCulturIssues","pull.InTransit","pull.NoOption","pull.Other"
2017-12-01,"idp",41.25,"ZAM","Zamboanga","ZAS","Zamboanga","CHO","Cahalo","CAV","Cavite",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"ZAM","Zamboanga","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",38.5,"AOO","Agoo","ZAS","Zamboanga","ALI","Alitagtag","BTG","Batangas",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",41.25,"AOO","Agoo","ZAS","Zamboanga","PCA","Panacosa","PLW","Palawan",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"AOO","Agoo","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SIY","Siay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"SIY","Siay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"DIC","Diculum","ZAS","Zamboanga","KAT","Katipunan","MSC","Misamis",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",96.25,"DIC","Diculum","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"DIC","Diculum","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PAG","Pagadian","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PAG","Pagadian","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"MSB","Malasugat Bay","ZAS","Zamboanga","PCA","Panacosa","PLW","Palawan",2,0,2,2,NA,NA,NA,0,0,0,1,0,0,0,0,0
2017-12-01,"return",0,"MSB","Malasugat Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"KAS","Kabasalan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"KAS","Kabasalan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"VTL","Vitali","ZAS","Zamboanga","PCA","Panacosa","PLW","Palawan",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",123.75,"VTL","Vitali","ZAS","Zamboanga","DIC","Diculum","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"VTL","Vitali","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"CGP","Calug Point","ZAS","Zamboanga","KAT","Katipunan","MSC","Misamis",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"return",0,"CGP","Calug Point","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",55,"SMA","Santa Maria","ZAS","Zamboanga","APA","Apalit","BTG","Batangas",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",41.25,"SMA","Santa Maria","ZAS","Zamboanga","BUR","Burdeos","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"SMA","Santa Maria","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"BLU","Balumo","ZAS","Zamboanga","MNL","Manila","NCR","Manila",2,0,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",24.75,"BLU","Balumo","ZAS","Zamboanga","KAT","Katipunan","MSC","Misamis",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",68.75,"BLU","Balumo","ZAS","Zamboanga","LAB","Labason","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"BLU","Balumo","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"SJI","San Jose Apt","ZAS","Zamboanga","CHO","Cahalo","CAV","Cavite",2,0,2,2,NA,NA,NA,0,0,0,1,0,0,0,0,0
2017-12-01,"idp",68.75,"SJI","San Jose Apt","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",41.25,"SJI","San Jose Apt","ZAS","Zamboanga","MSB","Malasugat Bay","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"SJI","San Jose Apt","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"KUM","Kumalarang","ZAS","Zamboanga","PCA","Panacosa","PLW","Palawan",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"KUM","Kumalarang","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"CLM","Calamba","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"CLM","Calamba","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",825,"TON","Tubigon","BOH","Bohol","TON","Tubigon","BOH","Bohol",2,1,1,0,NA,NA,NA,2,0,1,1.5,1,1.5,1,0,1
2017-12-01,"idp",137.5,"TON","Tubigon","BOH","Bohol","LOB","Los Banos","BOH","Bohol",2,2,2,2,NA,NA,NA,1,1,0,1,2,1,0,0,0
2017-12-01,"idp",1100,"TON","Tubigon","BOH","Bohol","ALB","Albuera","BOH","Bohol",1,2,2,2,NA,NA,NA,1,1,0,1,2,1,0,0,0
2017-12-01,"return",68.75,"TON","Tubigon","BOH","Bohol","KAT","Katipunan","MSC","Misamis",1,1.5,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",330,"TON","Tubigon","BOH","Bohol","DPG","Dinapigue","ILI","Iloilo",1,2,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"GUN","Guiuan","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"GUN","Guiuan","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"UPT","Calumpit","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"UPT","Calumpit","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"DAR","Daraga","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"DAR","Daraga","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",2612.5,"LOB","Los Banos","BOH","Bohol","TON","Tubigon","BOH","Bohol",1,1,1,2,NA,NA,NA,2,0,0,1,1,0,1,1,0
2017-12-01,"idp",687.5,"LOB","Los Banos","BOH","Bohol","ALB","Albuera","BOH","Bohol",1,2,1,2,NA,NA,NA,2,1,0,1,1,0,0,1,0
2017-12-01,"return",286,"LOB","Los Banos","BOH","Bohol","abroad","abroad","abroad","abroad",1,2,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",4262.5,"LOB","Los Banos","BOH","Bohol","KWT","Kawit","CAV","Cavite",1,2,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",2406.25,"LOB","Los Banos","BOH","Bohol","BAC","Bacong","CAV","Cavite",1,2,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",104.5,"LOB","Los Banos","BOH","Bohol","TON","Tubigon","BOH","Bohol",0,2,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",68.75,"LEY","Leyte","BOH","Bohol","LEY","Leyte","BOH","Bohol",1.5,0.5,2,1,NA,NA,NA,0,0,0,0.5,0,2,0,0,0
2017-12-01,"return",1031.25,"LEY","Leyte","BOH","Bohol","BAC","Bacong","CAV","Cavite",0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",13.75,"LEY","Leyte","BOH","Bohol","HNG","Hinigaran","ILI","Iloilo",1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",255.75,"LEY","Leyte","BOH","Bohol","LEY","Leyte","BOH","Bohol",0,1,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",310.75,"ALB","Albuera","BOH","Bohol","ALB","Albuera","BOH","Bohol",1,2,0,2,NA,NA,NA,1,1,0,2,0,2,0,0,0
2017-12-01,"return",27.5,"ALB","Albuera","BOH","Bohol","abroad","abroad","abroad","abroad",1,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TAL","Talibon","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"TAL","Talibon","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"FLB","Floridablanca","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"FLB","Floridablanca","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"ANG","Angono","BOH","Bohol","ANG","Angono","BOH","Bohol",2,1,2,0,NA,NA,NA,1,0,0,1,1,1,0,0,0
2017-12-01,"return",82.5,"ANG","Angono","BOH","Bohol","abroad","abroad","abroad","abroad",1,2,2,2,1.5,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",41.25,"ANG","Angono","BOH","Bohol","KAT","Katipunan","MSC","Misamis",1,2,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"LTB","La Trinidad","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",132,"LTB","La Trinidad","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"BAY","Bay","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",41.25,"BAY","Bay","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PTR","Potrero","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",68.75,"PTR","Potrero","CEB","Cebu","abroad","abroad","abroad","abroad",0,2,0.5,0.5,0.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"MAN","Mandaue","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",63.25,"MAN","Mandaue","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,2,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"HIM","Himamaylan","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",85.25,"HIM","Himamaylan","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SMR","Semirara","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",38.5,"SMR","Semirara","CEB","Cebu","abroad","abroad","abroad","abroad",1,1,2,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"IRN","Port Irene","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",55,"IRN","Port Irene","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SSI","San Simon","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",112.75,"SSI","San Simon","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TLD","Toledo","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",134.75,"TLD","Toledo","CEB","Cebu","abroad","abroad","abroad","abroad",0,1,1,1,1,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PGA","Puerto Galera","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PGA","Puerto Galera","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"LUB","Lubao","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",66,"LUB","Lubao","CEB","Cebu","abroad","abroad","abroad","abroad",0,1,1.5,1.5,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PGS","Pagsanjan","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",74.25,"PGS","Pagsanjan","CEB","Cebu","abroad","abroad","abroad","abroad",0,2,1,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"POR","Porac","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",52.25,"POR","Porac","CEB","Cebu","abroad","abroad","abroad","abroad",0,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"MLB","Maluso","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",55,"MLB","Maluso","CEB","Cebu","abroad","abroad","abroad","abroad",0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SOR","Sorsogon","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",77,"SOR","Sorsogon","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TAS","Tayabas","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",41.25,"TAS","Tayabas","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TLG","Tolong","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",38.5,"TLG","Tolong","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PAN","Panabo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PAN","Panabo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"CDO","Cardona","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"CDO","Cardona","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"OTP","Antipolo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"OTP","Antipolo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"OZC","Ozamis","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"OZC","Ozamis","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"GAP","Gapan","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"GAP","Gapan","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TBU","Tagabuli","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"TBU","Tagabuli","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TIW","Tiwi","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"TIW","Tiwi","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"CAV","Cavinti","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"CAV","Cavinti","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SAE","San Antonio Este","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"SAE","San Antonio Este","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SPO","San Pedro","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"SPO","San Pedro","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"MLL","Malalag","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"MLL","Malalag","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"ABU","Abulug","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"ABU","Abulug","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TUI","Taguig","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",96.25,"TUI","Taguig","SCO","Cotabato","abroad","abroad","abroad","abroad",1,2,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SAM","Sasmuan","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",277.75,"SAM","Sasmuan","SCO","Cotabato","abroad","abroad","abroad","abroad",1,2,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"MLO","Malolos","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",63.25,"MLO","Malolos","SCO","Cotabato","abroad","abroad","abroad","abroad",0,1,1.5,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"ROM","Romblon","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"ROM","Romblon","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"idp",46.75,"MNL","Manila","NCR","Manila","abroad","abroad","abroad","abroad",1,1.5,1.5,1.5,NA,NA,NA,1.5,0,0,1,0.5,1,0.5,0,0
2018-01-01,"idp",563.75,"MNL","Manila","NCR","Manila","MNL","Manila","NCR","Manila",1,0,2,1,NA,NA,NA,2,2,0,1,0,1,0,2,0
2018-01-01,"return",913,"MNL","Manila","NCR","Manila","abroad","abroad","abroad","abroad",0,1.5,1.5,0.5,NA,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"return",577.5,"MNL","Manila","NCR","Manila","SJ2","San Jose","BTG","Batangas",2,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"idp",1413.5,"CHO","Cahalo","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,2,0,2,NA,NA,NA,1,1,0,2,0,1,0,0,0
2018-01-01,"idp",330,"CHO","Cahalo","CAV","Cavite","PCA","Panacosa","PLW","Palawan",0,0,2,0,NA,NA,NA,1,0,0,2,1,2,0,0,0
2018-01-01,"idp",660,"CHO","Cahalo","CAV","Cavite","KLM","Kalamansig","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,1,0,1,0
2018-01-01,"idp",1982.75,"CHO","Cahalo","CAV","Cavite","CDY","Cagayan de Sulu","LAN","Lanao",1,1,2,1,NA,NA,NA,1,2,0,1,1,2,0,1,0
2018-01-01,"idp",82.5,"CHO","Cahalo","CAV","Cavite","IGN","Iligan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,2,0,0,0
2018-01-01,"return",1182.5,"CHO","Cahalo","CAV","Cavite","abroad","abroad","abroad","abroad",1,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"return",15490.75,"CHO","Cahalo","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"return",165,"CHO","Cahalo","CAV","Cavite","ALE","Aleran","MSC","Misamis",0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,"idp",2956.25,"IND","Indang","CAV","Cavite","IND","Indang","CAV","Cavite",1,2,1,2,NA,NA,NA,1,0,0,0,0,1,0,1,0
2018-01-01,"idp",302.5,"IND","Indang","CAV","Cavite","TZA","Tanza","CAV","Cavite",0,2,1,2,NA,NA,NA,0.5,0,0,0.5,0.5,0.5,0,0.5,0
2018-01-01,"idp",18177.5,"IND","Indang","CAV","Cavite","VIL","Villasis","CAV","Cavite",0,2,1,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2018-01-01,"idp",9611.25,"IND","Indang","CAV","Cavite","SIL","Silang","CAV","Cavite",0,2,1,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2018-01-01,"idp",275,"IND","Indang","CAV","Cavite","KLM","Kalamansig","LAN","Lanao",1,2,1,2,NA,NA,NA,1,1,0,1,0,0,0,0,0
