"distance","MunicipalPcode.A","MunicipalPcode.B"
218022.424475419,"KAL","BTG"
216181.014634577,"KAL","PAR"
204977.527267485,"KAL","CRA"
190783.501285109,"KAL","QPT"
191422.276281412,"KAL","LBO"
194402.949053595,"KAL","ALI"
181520.287038846,"KAL","IBN"
208789.75613673,"KAL","BAU"
212196.398147989,"KAL","LEM"
217393.966905842,"KAL","LIP"
209433.733485361,"KAL","SAY"
199057.06184702,"KAL","MCB"
236099.939396133,"KAL","APA"
249006.552114229,"KAL","CUE"
256767.377186292,"KAL","NHV"
235701.298861496,"KAL","TUY"
242283.372307072,"KAL","AQE"
239129.868287105,"KAL","MTK"
130354.353198443,"KAL","PCA"
104155.998899227,"KAL","TAB"
115840.974540004,"KAL","RXS"
130895.111638143,"KAL","BAT"
163550.15456528,"KAL","BRP"
158664.31959508,"KAL","CUG"
206970.097016545,"KAL","BOP"
185482.453010474,"KAL","SLU"
156592.470123757,"KAL","NAP"
176106.537984528,"KAL","GHG"
99399.0080031187,"KAL","TAY"
100453.030908019,"KAL","LZB"
132945.970484153,"KAL","BRT"
104702.406731436,"KAL","TUG"
111275.256952373,"KAL","LOP"
95833.8343047555,"KAL","RZP"
99804.7535412823,"KAL","NAR"
113617.164226179,"KAL","BTS"
116509.072060369,"KAL","SFS"
290984.378858805,"KAL","SIA"
329991.963549578,"KAL","STR"
146646.033768336,"KAL","BLT"
181752.170610854,"KAL","RTB"
99024.9229059658,"KAL","KAT"
92806.1114980004,"KAL","ORI"
95768.908803417,"KAL","MAB"
128352.05125568,"KAL","KIP"
52192.0542994435,"KAL","CGY"
57797.2726918243,"KAL","POL"
48115.8520692128,"KAL","ALC"
41172.429013051,"KAL","FAM"
53621.1649726004,"KAL","EUQ"
122560.253549256,"KAL","ALE"
146914.089451138,"KAL","CSB"
173141.290161584,"KAL","AHE"
135919.547306282,"KAL","CFA"
199583.379486776,"KAL","CLB"
75248.9515536815,"KAL","BNA"
69112.7464763521,"KAL","MIO"
90955.0567639286,"KAL","BUS"
85282.4305606237,"KAL","DPL"
75180.3295263436,"KAL","SNO"
76505.6210491194,"KAL","BOA"
75145.8258870035,"KAL","ORL"
66629.0352144691,"KAL","AMU"
0,"KAL","KAL"
12897.6237875026,"KAL","CNN"
33008.193897306,"KAL","ROD"
12736.9109247991,"KAL","SLM"
25318.6291702509,"KAL","LUN"
37888.2696318529,"KAL","GGM"
9290.30897570943,"KAL","BIN"
27354.2708520685,"KAL","BTC"
34969.0898889666,"KAL","SC2"
39159.7332097581,"KAL","MEY"
27278.3591434677,"KAL","AGT"
46649.0810995252,"KAL","PSL"
41394.3517068148,"KAL","LAO"
19726.944997534,"KAL","BLC"
32968.4669378849,"KAL","VZA"
28207.9758752879,"KAL","VIG"
34102.569842055,"KAL","CND"
20103.7485340259,"KAL","LAC"
28620.6699104346,"KAL","4BA"
38227.0529078609,"KAL","BUN"
19047.8918315884,"KAL","BMB"
32118.2650034304,"KAL","CBT"
80040.2253995026,"KAL","ARI"
111912.182264306,"KAL","TNY"
95568.7868715139,"KAL","KIW"
96055.3023307524,"KAL","TBC"
103775.221569579,"KAL","URD"
92866.9451251623,"KAL","IBA"
91578.7632268208,"KAL","TOB"
86372.2896111261,"KAL","KLM"
74214.563844961,"KAL","DUL"
108566.119248291,"KAL","PGB"
62621.897672858,"KAL","CDY"
97088.4675696392,"KAL","TLS"
77354.0264899011,"KAL","ANT"
94342.4846697623,"KAL","TGL"
111158.748022564,"KAL","KOL"
84258.3320518723,"KAL","MIN"
88644.0781413916,"KAL","CAI"
97112.2080457042,"KAL","MSA"
78897.9737038803,"KAL","KAR"
54834.2775696953,"KAL","BAR"
46960.5336965655,"KAL","KIN"
68935.0261250711,"KAL","SIR"
59194.5144506344,"KAL","BAN"
76431.1280344748,"KAL","IGN"
66381.4957744956,"KAL","SDG"
62302.5405934544,"KAL","MTI"
445249.311693386,"KAL","HNG"
424273.102430681,"KAL","TIA"
448118.009441764,"KAL","SPB"
473911.121512053,"KAL","LIG"
488482.044952995,"KAL","SAG"
419209.908104694,"KAL","NAL"
487880.980105411,"KAL","DPG"
508643.75192608,"KAL","MEX"
524399.557961015,"KAL","SAR"
483508.143653825,"KAL","NAB"
537754.993477846,"KAL","LUE"
592050.387433512,"KAL","HNB"
560305.388091287,"KAL","LEG"
564656.762075261,"KAL","VIC"
393185.359924171,"KAL","NAC"
454372.414851818,"KAL","VTO"
369271.485166555,"KAL","BOR"
386878.356921447,"KAL","LPO"
442770.945717209,"KAL","BNG"
386129.478495715,"KAL","NOR"
356719.255655651,"KAL","TGD"
410955.766485739,"KAL","BCT"
461185.058447817,"KAL","PPP"
434424.469901367,"KAL","TTO"
480078.924244448,"KAL","DIN"
450920.93516957,"KAL","HIL"
487398.0163489,"KAL","SAI"
401671.298257531,"KAL","ARY"
455762.191177189,"KAL","TOO"
429073.779031041,"KAL","BSO"
76492.7485056586,"KAL","BUR"
79423.0764465547,"KAL","PPB"
98153.841531746,"KAL","LAB"
87093.5809340409,"KAL","PNB"
65285.7998978234,"KAL","BCL"
103588.376791993,"KAL","PMT"
95489.1620917988,"KAL","TGW"
47970.2050827843,"KAL","CDB"
56145.151350689,"KAL","XSO"
50785.7558805701,"KAL","BMN"
87786.8877471098,"KAL","TGT"
88097.5684211139,"KAL","PDC"
92023.9349898031,"KAL","CUR"
83149.8965154439,"KAL","ZAM"
95392.5489317329,"KAL","AOO"
83605.2608923401,"KAL","SIY"
78812.1852819857,"KAL","DIC"
75470.426111062,"KAL","PAG"
77515.7599814979,"KAL","MSB"
78260.7138048809,"KAL","KAS"
67564.1337932082,"KAL","VTL"
67398.0451928558,"KAL","CGP"
59884.3509554273,"KAL","SMA"
50122.3226617049,"KAL","BLU"
60548.5815107458,"KAL","SJI"
59114.9635159355,"KAL","KUM"
57833.1607706241,"KAL","CLM"
287900.076242006,"KAL","TON"
308868.929864427,"KAL","GUN"
332959.853517622,"KAL","UPT"
338550.488941888,"KAL","DAR"
298571.42799051,"KAL","LOB"
342443.677550194,"KAL","LEY"
288824.745420651,"KAL","ALB"
249968.195611253,"KAL","TAL"
254244.568315248,"KAL","FLB"
235535.907180493,"KAL","ANG"
330621.845843214,"KAL","LTB"
348115.234770245,"KAL","BAY"
319717.634502439,"KAL","PTR"
308668.430411193,"KAL","MAN"
312125.257287088,"KAL","HIM"
316206.914592739,"KAL","SMR"
340258.34504715,"KAL","IRN"
328941.197262568,"KAL","SSI"
282856.131016025,"KAL","TLD"
276281.596262924,"KAL","PGA"
269765.778349448,"KAL","LUB"
299569.302621478,"KAL","PGS"
289069.254818387,"KAL","POR"
315546.034992625,"KAL","MLB"
299821.147770048,"KAL","SOR"
303952.68848462,"KAL","TAS"
302828.907885726,"KAL","TLG"
328900.916745771,"KAL","PAN"
311604.422250789,"KAL","CDO"
330886.564058458,"KAL","OTP"
357721.22658413,"KAL","OZC"
345053.120443759,"KAL","GAP"
362807.102438662,"KAL","TBU"
357221.694685745,"KAL","TIW"
353810.573566455,"KAL","CAV"
309405.19959727,"KAL","SAE"
305622.77937913,"KAL","SPO"
299140.842562362,"KAL","MLL"
286221.151369291,"KAL","ABU"
276926.299015629,"KAL","TUI"
262336.551944894,"KAL","SAM"
288670.218053866,"KAL","MLO"
263781.656471116,"KAL","MPH"
304493.826523179,"KAL","ROM"
297908.585043321,"KAL","AAV"
235142.530028079,"CNN","MNL"
126707.855647623,"CNN","CHO"
100380.841600828,"CNN","IND"
118206.484984305,"CNN","STO"
133786.964105312,"CNN","TZA"
111317.069403484,"CNN","MNU"
101739.737624171,"CNN","VIL"
108695.049793061,"CNN","SIL"
160885.651012257,"CNN","NAN"
165135.682107992,"CNN","STF"
164190.72280402,"CNN","NAI"
181981.798933751,"CNN","GTR"
153809.257269788,"CNN","NOV"
170217.664158816,"CNN","MIC"
180621.336458713,"CNN","DAS"
125766.937913048,"CNN","TAC"
147104.326331435,"CNN","MRA"
111908.260807772,"CNN","TEN"
137527.053511934,"CNN","MAU"
146573.960704746,"CNN","PLW"
117008.66265835,"CNN","PIL"
129135.934065316,"CNN","GUA"
147553.78120432,"CNN","KWT"
161079.748191707,"CNN","AMA"
139420.730496483,"CNN","TAR"
147078.63203942,"CNN","MBC"
126325.990489216,"CNN","MTN"
158067.164715288,"CNN","PLL"
204152.673302366,"CNN","MNI"
213750.888175938,"CNN","SUT"
185322.599641757,"CNN","CAR"
195151.317565338,"CNN","MTP"
256788.111633377,"CNN","BOO"
234627.486957509,"CNN","CGI"
243662.524010438,"CNN","ODI"
146807.762391063,"CNN","IMU"
153242.514859774,"CNN","KLR"
129733.332202768,"CNN","APN"
135751.821275418,"CNN","TAT"
219256.628880427,"CNN","BAC"
200482.486673379,"CNN","RSO"
258345.900401424,"CNN","STT"
245428.622509288,"CNN","CLT"
238462.041852722,"CNN","SJ2"
243858.139370869,"CNN","TAA"
236574.446635819,"CNN","STS"
234276.381535664,"CNN","BLY"
228046.109403274,"CNN","CLG"
230500.241640689,"CNN","LBA"
230884.233565795,"CNN","PGC"
310431.263426845,"CNN","GUM"
267416.551830742,"CNN","LAU"
245276.414947104,"CNN","ALM"
260801.426278964,"CNN","MLV"
250813.929422741,"CNN","NUG"
220313.767803798,"CNN","AGO"
209719.413563559,"CNN","STA"
207130.066744136,"CNN","TNA"
221596.117919047,"CNN","CPC"
220851.072115265,"CNN","BTG"
218375.836325716,"CNN","PAR"
207341.875955777,"CNN","CRA"
191753.04890424,"CNN","QPT"
193364.90541904,"CNN","LBO"
194163.79852666,"CNN","ALI"
180730.226114799,"CNN","IBN"
212747.070836523,"CNN","BAU"
216472.233043111,"CNN","LEM"
220905.756210323,"CNN","LIP"
212952.956623694,"CNN","SAY"
202372.560238021,"CNN","MCB"
240411.374861064,"CNN","APA"
253911.546614873,"CNN","CUE"
261104.138654836,"CNN","NHV"
239193.962140156,"CNN","TUY"
245692.793350081,"CNN","AQE"
242242.930007615,"CNN","MTK"
126679.413832147,"CNN","PCA"
101058.366401544,"CNN","TAB"
113757.064901951,"CNN","RXS"
125525.998946304,"CNN","BAT"
158376.694676135,"CNN","BRP"
155269.726544278,"CNN","CUG"
202579.956595706,"CNN","BOP"
182262.093461117,"CNN","SLU"
155119.101516332,"CNN","NAP"
173788.973647644,"CNN","GHG"
97346.5088921,"CNN","TAY"
99309.4116557043,"CNN","LZB"
131790.43317096,"CNN","BRT"
105975.47513306,"CNN","TUG"
110804.029890241,"CNN","LOP"
96131.3166194923,"CNN","RZP"
99482.0853987469,"CNN","NAR"
108244.316436226,"CNN","BTS"
111498.329653197,"CNN","SFS"
283398.986285772,"CNN","SIA"
320159.387799648,"CNN","STR"
140509.620402655,"CNN","BLT"
173808.346351222,"CNN","RTB"
92123.8599955734,"CNN","KAT"
83454.5584556183,"CNN","ORI"
91419.3117729624,"CNN","MAB"
117557.883352541,"CNN","KIP"
44741.6484155323,"CNN","CGY"
52202.6898410842,"CNN","POL"
35475.2142964177,"CNN","ALC"
30372.5210062626,"CNN","FAM"
43631.9876775535,"CNN","EUQ"
114601.08913779,"CNN","ALE"
138744.01176646,"CNN","CSB"
162306.790870436,"CNN","AHE"
126721.171607968,"CNN","CFA"
189395.384827437,"CNN","CLB"
71960.0016980585,"CNN","BNA"
63879.3247782808,"CNN","MIO"
88882.7074351129,"CNN","BUS"
83949.6429756126,"CNN","DPL"
74463.9601009423,"CNN","SNO"
69252.5299212838,"CNN","BOA"
66129.9908217355,"CNN","ORL"
58164.435705274,"CNN","AMU"
12897.6237875026,"CNN","KAL"
0,"CNN","CNN"
21777.3344138759,"CNN","ROD"
7604.4249550722,"CNN","SLM"
18692.9113696216,"CNN","LUN"
29982.4108928833,"CNN","GGM"
12996.5213221036,"CNN","BIN"
29069.6500060047,"CNN","BTC"
32681.8617203118,"CNN","SC2"
39159.6497477128,"CNN","MEY"
25795.3381269998,"CNN","AGT"
43845.2862928271,"CNN","PSL"
37761.3869463659,"CNN","LAO"
7985.60708453747,"CNN","BLC"
20569.7736103898,"CNN","VZA"
17602.6392721867,"CNN","VIG"
21268.9065200661,"CNN","CND"
12186.4054942966,"CNN","LAC"
23233.6938333694,"CNN","4BA"
32782.07904734,"CNN","BUN"
14930.7575849814,"CNN","BMB"
23344.9655686304,"CNN","CBT"
67211.9875882458,"CNN","ARI"
99366.1920217136,"CNN","TNY"
82725.9794333918,"CNN","KIW"
83222.1056245185,"CNN","TBC"
90938.5787675597,"CNN","URD"
80284.8144361857,"CNN","IBA"
78684.3270934494,"CNN","TOB"
74112.9567660304,"CNN","KLM"
63872.1684751673,"CNN","DUL"
96804.1841335876,"CNN","PGB"
50900.7359396832,"CNN","CDY"
86172.1330100646,"CNN","TLS"
66047.4945343539,"CNN","ANT"
82775.6245410057,"CNN","TGL"
99001.1524665722,"CNN","KOL"
72791.1417403794,"CNN","MIN"
76636.9374719329,"CNN","CAI"
85032.5066556388,"CNN","MSA"
66586.3786076604,"CNN","KAR"
42034.6771118879,"CNN","BAR"
34778.994070976,"CNN","KIN"
56703.826862374,"CNN","SIR"
47080.5451515807,"CNN","BAN"
63560.4043139348,"CNN","IGN"
53743.7779267871,"CNN","SDG"
49408.8277349923,"CNN","MTI"
432508.250640342,"CNN","HNG"
411470.942997545,"CNN","TIA"
435685.870820617,"CNN","SPB"
461720.873220377,"CNN","LIG"
475697.736047324,"CNN","SAG"
406650.341435832,"CNN","NAL"
475233.535462029,"CNN","DPG"
495780.613592373,"CNN","MEX"
511631.006963256,"CNN","SAR"
470635.14300185,"CNN","NAB"
524915.00503129,"CNN","LUE"
579204.032567496,"CNN","HNB"
547454.133173135,"CNN","LEG"
551871.028381637,"CNN","VIC"
380339.383544734,"CNN","NAC"
441491.888097658,"CNN","VTO"
357824.504017243,"CNN","BOR"
374640.865445021,"CNN","LPO"
431332.193937786,"CNN","BNG"
375112.473812995,"CNN","NOR"
344840.770102304,"CNN","TGD"
399473.807690784,"CNN","BCT"
449425.667983163,"CNN","PPP"
424456.988783639,"CNN","TTO"
469162.707037312,"CNN","DIN"
440454.186416127,"CNN","HIL"
476965.978070329,"CNN","SAI"
390897.70510518,"CNN","ARY"
444579.771359762,"CNN","TOO"
418447.819684903,"CNN","BSO"
80389.5896355161,"CNN","BUR"
84763.7046742701,"CNN","PPB"
101990.431059058,"CNN","LAB"
90831.6961246372,"CNN","PNB"
69179.654850401,"CNN","BCL"
106492.689118301,"CNN","PMT"
98723.8163746434,"CNN","TGW"
50527.9426028582,"CNN","CDB"
60342.2245012269,"CNN","XSO"
52369.3577352901,"CNN","BMN"
89772.3146576102,"CNN","TGT"
88167.6934434924,"CNN","PDC"
92677.6664885018,"CNN","CUR"
83091.2985580271,"CNN","ZAM"
97343.0021859401,"CNN","AOO"
86353.8212100027,"CNN","SIY"
80163.161106409,"CNN","DIC"
76433.2881983332,"CNN","PAG"
80198.0067446086,"CNN","MSB"
78100.1072949732,"CNN","KAS"
69378.2040530508,"CNN","VTL"
67215.5236772732,"CNN","CGP"
62622.503166475,"CNN","SMA"
48826.5690330452,"CNN","BLU"
60069.0158786863,"CNN","SJI"
60584.9570020989,"CNN","KUM"
55918.0814800244,"CNN","CLM"
275229.783107902,"CNN","TON"
296845.158612049,"CNN","GUN"
320474.597737544,"CNN","UPT"
326339.438639776,"CNN","DAR"
285676.159940119,"CNN","LOB"
329631.327662146,"CNN","LEY"
275950.884550253,"CNN","ALB"
237601.975057005,"CNN","TAL"
242273.235357213,"CNN","FLB"
222802.238382373,"CNN","ANG"
334777.223396643,"CNN","LTB"
351394.184588492,"CNN","BAY"
323615.718406321,"CNN","PTR"
313758.486219771,"CNN","MAN"
316370.778526246,"CNN","HIM"
320814.112234309,"CNN","SMR"
343926.830089518,"CNN","IRN"
332387.820838226,"CNN","SSI"
286785.339657191,"CNN","TLD"
279056.504509475,"CNN","PGA"
273604.738812643,"CNN","LUB"
303145.713865933,"CNN","PGS"
293531.580143238,"CNN","POR"
319077.358121314,"CNN","MLB"
304340.837767779,"CNN","SOR"
308017.97098562,"CNN","TAS"
307637.302074801,"CNN","TLG"
331572.611562548,"CNN","PAN"
314584.845026245,"CNN","CDO"
331711.3030011,"CNN","OTP"
359935.328229939,"CNN","OZC"
347795.963102208,"CNN","GAP"
365380.108569949,"CNN","TBU"
360071.677359956,"CNN","TIW"
355012.557478319,"CNN","CAV"
311668.126567076,"CNN","SAE"
306873.01950115,"CNN","SPO"
301989.544610953,"CNN","MLL"
288193.082602244,"CNN","ABU"
282465.609663801,"CNN","TUI"
267423.083839483,"CNN","SAM"
293928.169695712,"CNN","MLO"
269559.937177825,"CNN","MPH"
310034.027410077,"CNN","ROM"
303789.296687633,"CNN","AAV"
252799.093135297,"ROD","MNL"
108391.548283214,"ROD","CHO"
81275.8058741976,"ROD","IND"
106339.0920058,"ROD","STO"
114734.716476464,"ROD","TZA"
91278.059328363,"ROD","MNU"
85276.9426333767,"ROD","VIL"
92584.1177721339,"ROD","SIL"
141953.483158001,"ROD","NAN"
147232.121948589,"ROD","STF"
148100.417866453,"ROD","NAI"
162099.803425482,"ROD","GTR"
137006.8013848,"ROD","NOV"
153291.345869554,"ROD","MIC"
161836.180533024,"ROD","DAS"
104631.600646886,"ROD","TAC"
125354.540775482,"ROD","MRA"
90378.303209252,"ROD","TEN"
115752.251615717,"ROD","MAU"
125047.925968658,"ROD","PLW"
95237.6136349107,"ROD","PIL"
107439.668639402,"ROD","GUA"
126486.24872232,"ROD","KWT"
140992.572713449,"ROD","AMA"
118915.74701957,"ROD","TAR"
127060.637717973,"ROD","MBC"
106006.127568885,"ROD","MTN"
137309.220640527,"ROD","PLL"
185863.621033994,"ROD","MNI"
196293.744869544,"ROD","SUT"
172766.534778862,"ROD","CAR"
181152.613302019,"ROD","MTP"
237945.922551207,"ROD","BOO"
215428.248593392,"ROD","CGI"
226571.569469226,"ROD","ODI"
131361.699855707,"ROD","IMU"
143055.659350894,"ROD","KLR"
114722.482346493,"ROD","APN"
122388.371792053,"ROD","TAT"
199882.116673316,"ROD","BAC"
180813.83226516,"ROD","RSO"
276026.536768833,"ROD","STT"
262839.394012406,"ROD","CLT"
255771.130339818,"ROD","SJ2"
260915.138540685,"ROD","TAA"
253644.678248008,"ROD","STS"
251483.460728261,"ROD","BLY"
245936.999618385,"ROD","CLG"
246991.552703732,"ROD","LBA"
247995.388385359,"ROD","PGC"
319024.877475556,"ROD","GUM"
280804.943347036,"ROD","LAU"
261313.793756579,"ROD","ALM"
277176.711126315,"ROD","MLV"
267087.729485364,"ROD","NUG"
235985.772881149,"ROD","AGO"
223136.460050364,"ROD","STA"
222771.244382931,"ROD","TNA"
234864.107414508,"ROD","CPC"
238225.939218314,"ROD","BTG"
235109.749779809,"ROD","PAR"
224294.468723406,"ROD","CRA"
207264.966417947,"ROD","QPT"
209937.945462167,"ROD","LBO"
208219.817331416,"ROD","ALI"
194179.875099871,"ROD","IBN"
231214.876551379,"ROD","BAU"
235210.125494117,"ROD","LEM"
238941.894231069,"ROD","LIP"
231020.016868175,"ROD","SAY"
220283.488592609,"ROD","MCB"
259123.777122713,"ROD","APA"
273102.574771738,"ROD","CUE"
279797.926900399,"ROD","NHV"
257162.389060289,"ROD","TUY"
263565.657238483,"ROD","AQE"
259836.665344421,"ROD","MTK"
136721.565961999,"ROD","PCA"
112499.774844818,"ROD","TAB"
126313.139587171,"ROD","RXS"
132837.116743453,"ROD","BAT"
165503.754692216,"ROD","BRP"
165319.351615116,"ROD","CUG"
210593.000247041,"ROD","BOP"
192297.909146201,"ROD","SLU"
167901.75995955,"ROD","NAP"
185228.347810243,"ROD","GHG"
110305.292946882,"ROD","TAY"
113366.50065435,"ROD","LZB"
145265.222287505,"ROD","BRT"
122599.369241781,"ROD","TUG"
125440.064637474,"ROD","LOP"
111908.421062411,"ROD","RZP"
114503.356942181,"ROD","NAR"
115942.781630065,"ROD","BTS"
119727.504175378,"ROD","SFS"
284979.80609329,"ROD","SIA"
316355.228573174,"ROD","STR"
146173.425173587,"ROD","BLT"
175387.761492043,"ROD","RTB"
97542.3079618175,"ROD","KAT"
83808.4849663754,"ROD","ORI"
101285.76465055,"ROD","MAB"
112677.206020587,"ROD","KIP"
52464.7723520973,"ROD","CGY"
62304.5850410211,"ROD","POL"
27315.206000191,"ROD","ALC"
32895.8471451562,"ROD","FAM"
45713.8018213182,"ROD","EUQ"
117150.266400844,"ROD","ALE"
140319.950187444,"ROD","CSB"
156583.387735307,"ROD","AHE"
126111.050462693,"ROD","CFA"
185316.756640499,"ROD","CLB"
84141.1612955801,"ROD","BNA"
73645.9156236807,"ROD","MIO"
102046.376625297,"ROD","BUS"
98177.8605682679,"ROD","DPL"
89707.847528687,"ROD","SNO"
75096.996435912,"ROD","BOA"
68337.6990804688,"ROD","ORL"
62308.468490827,"ROD","AMU"
33008.193897306,"ROD","KAL"
21777.3344138759,"ROD","CNN"
0,"ROD","ROD"
20658.4491607104,"ROD","SLM"
13493.12668231,"ROD","LUN"
13580.9223818213,"ROD","GGM"
34741.6154667383,"ROD","BIN"
48857.2273108037,"ROD","BTC"
49128.0919349904,"ROD","SC2"
56950.9122177981,"ROD","MEY"
43901.6953856214,"ROD","AGT"
58508.1260009245,"ROD","PSL"
52129.7972372702,"ROD","LAO"
21361.1570124876,"ROD","BLC"
20333.6745320905,"ROD","VZA"
26085.503168105,"ROD","VIG"
11048.5455458026,"ROD","CND"
28428.0531601121,"ROD","LAC"
38196.1600420029,"ROD","4BA"
45609.881759194,"ROD","BUN"
33508.8973560175,"ROD","BMB"
33236.8219506025,"ROD","CBT"
49681.744779671,"ROD","ARI"
87382.4880158397,"ROD","TNY"
65100.4231909855,"ROD","KIW"
68947.3617036569,"ROD","TBC"
73135.1247100068,"ROD","URD"
60890.7166782736,"ROD","IBA"
62273.6463811878,"ROD","TOB"
64708.2868060478,"ROD","KLM"
62661.7490691618,"ROD","DUL"
88944.2451251073,"ROD","PGB"
45936.0996192102,"ROD","CDY"
81848.9352426702,"ROD","TLS"
61421.8128640993,"ROD","ANT"
61343.6972773731,"ROD","TGL"
78329.211462849,"ROD","KOL"
51276.7665168888,"ROD","MIN"
55735.3642713657,"ROD","CAI"
64239.9143006233,"ROD","MSA"
46370.3222117588,"ROD","KAR"
25256.562680802,"ROD","BAR"
14748.8327264942,"ROD","KIN"
36350.3416375912,"ROD","SIR"
26534.3372558975,"ROD","BAN"
49245.3133711486,"ROD","IGN"
43021.5206191147,"ROD","SDG"
35101.0765871138,"ROD","MTI"
417678.474073192,"ROD","HNG"
396102.935891809,"ROD","TIA"
422816.171396274,"ROD","SPB"
449992.797523017,"ROD","LIG"
460459.175134359,"ROD","SAG"
393096.508642584,"ROD","NAL"
461062.981159702,"ROD","DPG"
479607.351410036,"ROD","MEX"
496515.377641614,"ROD","SAR"
454304.876121276,"ROD","NAB"
509053.449749537,"ROD","LUE"
563238.443770044,"ROD","HNB"
531434.369062954,"ROD","LEG"
536579.093904311,"ROD","VIC"
364490.21658408,"ROD","NAC"
425024.823602733,"ROD","VTO"
349127.769638211,"ROD","BOR"
362804.009061301,"ROD","LPO"
422538.540400545,"ROD","BNG"
367792.340933253,"ROD","NOR"
334582.791309229,"ROD","TGD"
390579.611837329,"ROD","BCT"
439462.64731367,"ROD","PPP"
420052.178090418,"ROD","TTO"
462002.13372865,"ROD","DIN"
434655.440862171,"ROD","HIL"
471212.706847377,"ROD","SAI"
384291.345797792,"ROD","ARY"
436618.053240668,"ROD","TOO"
412227.407576047,"ROD","BSO"
99685.3062728862,"ROD","BUR"
104962.416743371,"ROD","PPB"
120967.115249579,"ROD","LAB"
109862.808948791,"ROD","PNB"
88664.4000965888,"ROD","BCL"
124647.612857066,"ROD","PMT"
117253.573202545,"ROD","TGW"
69603.2897139293,"ROD","CDB"
80203.558917645,"ROD","XSO"
70649.029851747,"ROD","BMN"
107349.828501873,"ROD","TGT"
103875.134384946,"ROD","PDC"
108901.580599567,"ROD","CUR"
98788.9901389043,"ROD","ZAM"
114760.456307199,"ROD","AOO"
104658.832044067,"ROD","SIY"
97351.9195204164,"ROD","DIC"
